"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","uID","FullSampleName","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","FHB.DON.content...ppm.CO_321.0001154","FHB.grain.incidence.....CO_321.0001155","FHB.incidence.....CO_321.0001149","FHB.severity.....CO_321.0001440","FHB.disease.index.....CO_321.0501030"
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361366,NA,NA,"KS14FHB0732M-4","","plot",1386946,"HWWFHBN_2022_Lincoln-142",1,1,142,1,42,"test",NA,1.6,23,0,0,0
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361368,NA,NA,"KS160352S-1","","plot",1386822,"HWWFHBN_2022_Lincoln-143",1,1,143,1,43,"test",NA,2.9,30,20,10,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361369,NA,NA,"KS160458S-1","","plot",1386802,"HWWFHBN_2022_Lincoln-144",1,1,144,1,44,"test",NA,1,20,10,10,1
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361370,NA,NA,"KS160473S-6","","plot",1386851,"HWWFHBN_2022_Lincoln-145",1,1,145,1,45,"test",NA,0.3,21,10,10,1
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361374,NA,NA,"KS160720S-1","","plot",1386875,"HWWFHBN_2022_Lincoln-146",1,1,146,1,46,"test",NA,0.7,20,20,45,9
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361377,NA,NA,"KS160855S-4","","plot",1386796,"HWWFHBN_2022_Lincoln-147",1,1,147,1,47,"test",NA,0.7,20,20,10,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361378,NA,NA,"KS160998S-2","","plot",1386893,"HWWFHBN_2022_Lincoln-148",1,1,148,1,48,"test",NA,0.3,23,0,0,0
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361385,NA,NA,"KS170025D-6","","plot",1386854,"HWWFHBN_2022_Lincoln-149",1,1,149,1,49,"test",NA,1.4,27,10,10,1
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361386,NA,NA,"KS170275D-1","","plot",1386939,"HWWFHBN_2022_Lincoln-150",1,1,150,1,50,"test",NA,0.9,19,30,30,9
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386186,NA,NA,"FHB BC2F2-5","FHB BC2F25","plot",1386903,"HWWFHBN_2022_Lincoln-151",1,1,151,1,51,"test",NA,0.8,21,30,10,3
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1276363,NA,NA,"NE14494","NE 14 494,NE-14-494,NE14494,VAXGBSID10050,VAXGBSID10254","plot",1386907,"HWWFHBN_2022_Lincoln-152",1,1,152,1,52,"test",NA,0.7,32,0,0,0
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",920642,NA,NA,"NE16424","NE 16 424,VAXGBSID10470","plot",1386883,"HWWFHBN_2022_Lincoln-153",1,1,153,1,53,"test",NA,1.7,24,50,10,5
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",921737,"NE16468","NE16468","NE16468","NE 16 468","plot",1386844,"HWWFHBN_2022_Lincoln-154",1,1,154,1,54,"test",NA,1.6,29,10,10,1
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",920687,NA,NA,"NE17544","","plot",1386819,"HWWFHBN_2022_Lincoln-155",1,1,155,1,55,"test",NA,1.4,12,10,10,1
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386206,"NE19406","NE19406","NE19406","NE19-406","plot",1386836,"HWWFHBN_2022_Lincoln-156",1,1,156,1,56,"test",NA,1.2,20,0,0,0
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384030,"NE19412","NE19412","NE19412","","plot",1386868,"HWWFHBN_2022_Lincoln-157",1,1,157,1,57,"test",NA,0.8,31,20,55,11
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386160,"NE19430","NE19430","NE19430","NE19-430","plot",1386955,"HWWFHBN_2022_Lincoln-158",1,1,158,1,58,"test",NA,3.6,33,60,10,6
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384057,"NE19454","NE19454","NE19454","","plot",1386812,"HWWFHBN_2022_Lincoln-159",1,1,159,1,59,"test",NA,1.1,18,30,10,3
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384141,"NE19455","NE19455","NE19455","","plot",1386947,"HWWFHBN_2022_Lincoln-160",1,1,160,1,60,"test",NA,2.2,19,40,10,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386208,"NE19542","NE19542","NE19542","NE19-542","plot",1386902,"HWWFHBN_2022_Lincoln-161",1,1,161,1,61,"test",NA,3.8,22,20,10,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1383951,"NE19590","NE19590","NE19590","","plot",1386911,"HWWFHBN_2022_Lincoln-162",1,1,162,1,62,"test",NA,1,28,40,32,13
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386214,"NE19611","NE19611","NE19611","NE19-611","plot",1386879,"HWWFHBN_2022_Lincoln-163",1,1,163,1,63,"test",NA,1.6,25,20,10,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386174,NA,NA,"NE20474","NE20-474","plot",1386840,"HWWFHBN_2022_Lincoln-164",1,1,164,1,64,"test",NA,2,26,10,10,1
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",921790,"NI17410","NI17410","NI17410","","plot",1386814,"HWWFHBN_2022_Lincoln-165",1,1,165,1,65,"test",NA,0.4,17,10,10,1
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386176,NA,NA,"21NORD-151","21Nord-151,21NORD151","plot",1386833,"HWWFHBN_2022_Lincoln-201",2,2,201,2,1,"test",NA,NA,NA,30,7,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386158,NA,NA,"21NORD-152","21Nord-152,21NORD152","plot",1386865,"HWWFHBN_2022_Lincoln-202",2,2,202,2,2,"test",NA,NA,NA,30,5,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386180,NA,NA,"21NORD-153","21Nord-153,21NORD153","plot",1386958,"HWWFHBN_2022_Lincoln-203",2,2,203,2,3,"test",NA,NA,NA,50,8,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386197,NA,NA,"21NORD-154","21Nord-154,21NORD154","plot",1386817,"HWWFHBN_2022_Lincoln-204",2,2,204,2,4,"test",NA,NA,NA,20,5,1
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386200,NA,NA,"21NORD-157","21Nord-157,21NORD157","plot",1386828,"HWWFHBN_2022_Lincoln-205",2,2,205,2,5,"test",NA,NA,NA,30,12,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386207,NA,NA,"21NORD-158","21Nord-158,21NORD158","plot",1386872,"HWWFHBN_2022_Lincoln-206",2,2,206,2,6,"test",NA,NA,NA,30,7,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386162,NA,NA,"21NORD-159","21Nord-159,21NORD159","plot",1386886,"HWWFHBN_2022_Lincoln-207",2,2,207,2,7,"test",NA,NA,NA,50,9,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386170,NA,NA,"21NORD-160","21Nord-160,21NORD160","plot",1386916,"HWWFHBN_2022_Lincoln-208",2,2,208,2,8,"test",NA,NA,NA,30,10,3
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386193,NA,NA,"21NORD-162","21Nord-162,21NORD162","plot",1386924,"HWWFHBN_2022_Lincoln-209",2,2,209,2,9,"test",NA,NA,NA,30,8,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386210,NA,NA,"21NORD-163","21Nord-163,21NORD163","plot",1386980,"HWWFHBN_2022_Lincoln-210",2,2,210,2,10,"test",NA,NA,NA,40,8,3
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386163,NA,NA,"21NORD-164","21Nord-164,21NORD164","plot",1386956,"HWWFHBN_2022_Lincoln-211",2,2,211,2,11,"test",NA,NA,NA,50,7,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386157,NA,NA,"21NORD-165","21Nord-165,21NORD165","plot",1386931,"HWWFHBN_2022_Lincoln-212",2,2,212,2,12,"test",NA,NA,NA,50,9,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386173,NA,NA,"21NORD-166","21Nord-166,21NORD166","plot",1386835,"HWWFHBN_2022_Lincoln-213",2,2,213,2,13,"test",NA,NA,NA,40,11,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386168,NA,NA,"21NORD-167","21Nord-167,21NORD167","plot",1386981,"HWWFHBN_2022_Lincoln-214",2,2,214,2,14,"test",NA,NA,NA,30,7,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386178,NA,NA,"21NORD-168","21Nord-168,21NORD168","plot",1386917,"HWWFHBN_2022_Lincoln-215",2,2,215,2,15,"test",NA,NA,NA,30,7,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1276349,NA,NA,"SD15007-11","","plot",1386954,"HWWFHBN_2022_Lincoln-216",2,2,216,2,16,"test",NA,NA,NA,40,6,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1276353,NA,NA,"SD15007-5","","plot",1386952,"HWWFHBN_2022_Lincoln-217",2,2,217,2,17,"test",NA,NA,NA,80,11,9
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",920748,NA,NA,"SD15035-2","","plot",1386826,"HWWFHBN_2022_Lincoln-218",2,2,218,2,18,"test",NA,NA,NA,50,9,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384115,NA,NA,"SD17B032-1","","plot",1386813,"HWWFHBN_2022_Lincoln-219",2,2,219,2,19,"test",NA,NA,NA,50,9,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384172,NA,NA,"SD17B210-2","","plot",1386842,"HWWFHBN_2022_Lincoln-220",2,2,220,2,20,"test",NA,NA,NA,70,11,8
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384135,NA,NA,"SD18B025-8","","plot",1386871,"HWWFHBN_2022_Lincoln-221",2,2,221,2,21,"test",NA,NA,NA,50,18,9
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384049,NA,NA,"SD18B072-2","","plot",1386792,"HWWFHBN_2022_Lincoln-222",2,2,222,2,22,"test",NA,NA,NA,40,6,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384156,NA,NA,"SD18B083-8","","plot",1386905,"HWWFHBN_2022_Lincoln-223",2,2,223,2,23,"test",NA,NA,NA,30,12,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384104,NA,NA,"SD19B019-2","","plot",1386843,"HWWFHBN_2022_Lincoln-224",2,2,224,2,24,"test",NA,NA,NA,50,10,5
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1384180,NA,NA,"SD19B033-2","","plot",1386811,"HWWFHBN_2022_Lincoln-225",2,2,225,2,25,"test",NA,NA,NA,10,5,0
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1382817,NA,NA,"SD18D042-3","","plot",1386862,"HWWFHBN_2022_Lincoln-226",2,2,226,2,26,"test",NA,NA,NA,40,11,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1382738,NA,NA,"SD18D043-5","","plot",1386846,"HWWFHBN_2022_Lincoln-227",2,2,227,2,27,"test",NA,NA,NA,10,5,0
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1382731,NA,NA,"SD19B108-3","","plot",1386929,"HWWFHBN_2022_Lincoln-228",2,2,228,2,28,"test",NA,NA,NA,40,8,3
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1382832,NA,NA,"SD19B153-2","","plot",1386918,"HWWFHBN_2022_Lincoln-229",2,2,229,2,29,"test",NA,NA,NA,40,8,3
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1382748,NA,NA,"SD19B162-1","","plot",1386948,"HWWFHBN_2022_Lincoln-230",2,2,230,2,30,"test",NA,NA,NA,20,8,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386172,NA,NA,"8992-L-B02","8992LB02","plot",1386970,"HWWFHBN_2022_Lincoln-231",2,2,231,2,31,"test",NA,NA,NA,40,8,3
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386177,"KS21U8086.13.14","KS21U8086.13.14","KS21U8086.13.14","KS21U8086.13.14","plot",1386897,"HWWFHBN_2022_Lincoln-232",2,2,232,2,32,"test",NA,NA,NA,30,8,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1386183,"KS21U8584.C.A3","KS21U8584.C.A3","KS21U8584.C.A3","KS21U8584CA3","plot",1386798,"HWWFHBN_2022_Lincoln-233",2,2,233,2,33,"test",NA,NA,NA,30,13,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",236149,NA,NA,"KARL_92","Karl 92,Karl92,KARL92,KS831374-142","plot",1386940,"HWWFHBN_2022_Lincoln-234",2,2,234,2,34,"test",NA,NA,NA,50,9,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",231017,NA,NA,"OVERLEY","KS940786-6-7,Overley","plot",1386950,"HWWFHBN_2022_Lincoln-235",2,2,235,2,35,"test",NA,NA,NA,40,9,4
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",231687,NA,NA,"EVEREST","Everest,KS970093-8-9-1","plot",1386973,"HWWFHBN_2022_Lincoln-236",2,2,236,2,36,"test",NA,NA,NA,40,15,6
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361359,NA,NA,"KS130403M-3","","plot",1386920,"HWWFHBN_2022_Lincoln-237",2,2,237,2,37,"test",NA,NA,NA,30,8,2
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361361,NA,NA,"KS140064M-1","","plot",1386869,"HWWFHBN_2022_Lincoln-238",2,2,238,2,38,"test",NA,NA,NA,40,8,3
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361362,NA,NA,"KS140732K-2","","plot",1386866,"HWWFHBN_2022_Lincoln-239",2,2,239,2,39,"test",NA,NA,NA,10,5,0
2022,6220,"Hard Winter Wheat Fusarium Head Blight Nursery Cooperative","Cooperative nursery of HWW FHB trials",9450,"HWWFHBN_2022_Lincoln","Hard Winter Wheat Fusarium Head Blight Nursery","RCBD",NA,NA,NA,"","","","",138,"Lincoln, NE",1361363,NA,NA,"KS140794K-8","","plot",1386910,"HWWFHBN_2022_Lincoln-240",2,2,240,2,40,"test",NA,NA,NA,40,6,2
