"dist_bp","dist_kb","r2"
31,0.031,0.135115139255505
22,0.022,0.00860971614589356
1,0.001,1
2,0.002,1
32722,32.722,0.00476251114537913
166102,166.102,0.00937699767118839
2,0.002,1
8,0.008,1
1,0.001,1
36,0.036,1
10,0.01,1
596044,596.044,0.0117168611075684
5,0.005,0.3530277712293
21,0.021,0.44191994848263
57979,57.979,0.810381813461713
832221,832.221,0.1926467992803
3,0.003,0.120934384207353
11373,11.373,0.308774263357425
26,0.026,0.676358523818581
184727,184.727,0.790493745306774
183658,183.658,0.343009009647298
819817,819.817,0.718137788649951
1881,1.881,0.23980467346073
12573,12.573,0.121917585404742
33,0.033,0.996166753664692
281094,281.094,0.0279066431113013
28,0.028,0.132420979448818
14573,14.573,0.0888091057682077
1023,1.023,0.00384732457543579
490489,490.489,0.0127444538085671
30685,30.685,0.0766807163483514
10951,10.951,0.67308091553214
15705,15.705,0.0445993793486419
9,0.009,0.0955905751138611
22857,22.857,0.00252515807627894
7231,7.231,0.00208844460715236
389288,389.288,0.0629367509215233
13197,13.197,0.750668507768832
28,0.028,0.0203162135429071
88591,88.591,0.544009316139328
1091255,1091.255,0.259964478589114
29,0.029,1
1834363,1834.363,0.815300523776502
270190,270.19,0.891744001784556
406239,406.239,0.929121892809271
3,0.003,1
18,0.018,1
699122,699.122,0.919616399562576
1,0.001,1
1,0.001,1
3,0.003,1
2,0.002,1
30,0.03,1
28504,28.504,0.93841452223227
2754208,2754.208,0.763048884178587
184178,184.178,0.530636038146985
100224,100.224,0.821934067824353
436724,436.724,0.10733064334005
383789,383.789,0.00513455690801037
158764,158.764,0.84828116370755
3,0.003,0.930018367725449
14,0.014,0.930018367725449
525613,525.613,0.484658659674752
75340,75.34,0.396930406822974
12445,12.445,0.907053429504498
10050,10.05,0.768455923659872
9,0.009,1
49481,49.481,0.88190961582717
1,0.001,0.965222198561487
1190219,1190.219,0.542207303738623
106493,106.493,0.921467956669499
158285,158.285,0.875672586968512
6,0.006,1
13,0.013,1
188918,188.918,0.912522016317236
34206,34.206,0.950098331809277
189624,189.624,0.738742851751134
25354,25.354,0.273105123963625
162912,162.912,0.397492086540578
4,0.004,0.704476419717568
20,0.02,0.704476419717568
19,0.019,1
59127,59.127,0.936523444496464
18566,18.566,0.923879427592674
476900,476.9,0.359414567692245
463587,463.587,0.867563538588025
6987,6.987,0.697319555877715
149636,149.636,0.858504744969658
381565,381.565,0.0216744891252612
52848,52.848,0.00443738719895615
24811,24.811,0.0185926304439512
10,0.01,0.919115524882786
260960,260.96,0.723833523684929
385237,385.237,0.754311694607119
10711,10.711,0.906309748396063
68676,68.676,0.801302950699894
10836,10.836,0.90313531943974
47,0.047,0.759569048325504
286321,286.321,0.0720835124734946
323957,323.957,0.0723410506578785
326518,326.518,0.00479404049686175
563184,563.184,0.000927515667528079
3219,3.219,0.813905064670395
445092,445.092,0.513246768861193
26,0.026,1
15,0.015,1
80536,80.536,0.558131569788727
208579,208.579,0.123633058096719
534037,534.037,0.00624944180254917
12,0.012,0.00480949877233978
230463,230.463,0.636426158654606
100822,100.822,0.85294287868723
201121,201.121,0.803551049682083
837061,837.061,0.563700518849163
2647,2.647,0.904269134805014
30,0.03,1
4,0.004,0.976654622176572
48931,48.931,0.495550427141432
763350,763.35,0.0869936990263868
176996,176.996,0.721843694561181
12137,12.137,0.000719517134231245
43,0.043,1
1,0.001,1
170527,170.527,0.000612626164213247
617705,617.705,0.474781503581322
18,0.018,1
19266,19.266,0.897659163036814
121846,121.846,0.00932717008544954
2219714,2219.714,0.014447975873107
145252,145.252,0.849068088141644
485336,485.336,0.00162407411632297
34183,34.183,0.00132475420872275
1,0.001,1
22,0.022,1
588844,588.844,0.0903244116670879
4201,4.201,0.0625790050390928
4059,4.059,0.0638052166115651
86294,86.294,0.905083227634778
239401,239.401,0.734021198746123
4,0.004,1
3,0.003,1
71040,71.04,0.873252534155954
89294,89.294,0.74069146857376
7,0.007,1
8,0.008,1
3,0.003,1
930232,930.232,0.725291648850081
408434,408.434,0.0129715450169037
426870,426.87,0.112248925711531
27055,27.055,0.645726804048497
26134,26.134,0.0587194934466857
728300,728.3,3.24700073720502e-06
313,0.313,0.00519877256734827
690729,690.729,0.800381396415381
25,0.025,0.0124295593295345
273386,273.386,0.0183330806140619
100237,100.237,0.000475312394670579
379094,379.094,0.409930522148974
807847,807.847,0.115096337842641
105434,105.434,0.195061947907459
80055,80.055,0.182112913529245
76180,76.18,0.178706443269603
126638,126.638,0.111931706970361
1047,1.047,0.118504862880025
6,0.006,0.492773896700035
7,0.007,0.492773896700035
22,0.022,0.492773896700035
131043,131.043,0.602124769763156
200962,200.962,0.292055062024622
404605,404.605,0.899994955806464
7,0.007,1
1,0.001,1
1,0.001,1
1,0.001,0.0646840445146049
3209,3.209,0.588174916248005
4,0.004,0.165104586672806
10,0.01,0.504859827536446
6,0.006,1
14,0.014,1
117042,117.042,0.535014592966463
21,0.021,0.0465907538838906
3,0.003,0.0239188714282978
119031,119.031,0.747043717468877
9422,9.422,0.229794927452865
249503,249.503,0.0114032361935085
12,0.012,0.760867657367743
33411,33.411,0.795292122107388
5112,5.112,0.924584899298964
146685,146.685,0.681827276886837
3,0.003,1
5,0.005,1
4,0.004,1
12,0.012,0.0235072480965097
6,0.006,0.0235072480965097
3,0.003,1
308997,308.997,0.291797935641342
254526,254.526,0.53279403769212
4,0.004,0.581272643852247
3,0.003,0.581272643852247
27,0.027,0.228592253528917
12,0.012,0.0407864214358555
180227,180.227,0.445780510561022
3,0.003,1
17,0.017,1
113120,113.12,0.399386826044928
572291,572.291,0.317336065374644
2587,2.587,0.856234612273294
21,0.021,0.805723881161482
6,0.006,1
113479,113.479,0.695275079815723
598590,598.59,0.0677766099620593
29271,29.271,0.0585175973634729
309284,309.284,0.411404357996888
4,0.004,0.195329047937784
25280,25.28,0.896079145439953
7,0.007,0.979823161336422
564934,564.934,0.100572767143151
488532,488.532,0.0674454411432514
23057,23.057,0.355074986692737
1,0.001,0.205070207222449
13331,13.331,0.0208898588879127
1005335,1005.335,0.4622570983595
31464,31.464,0.012762700620353
11,0.011,1
407862,407.862,0.330183993729548
63,0.063,0.566265025813121
5,0.005,0.923619778168203
7,0.007,1
396487,396.487,0.011100673605077
508785,508.785,0.00282056404228994
4,0.004,1
230837,230.837,0.00097392649030287
266949,266.949,0.516561887200703
21,0.021,1
823884,823.884,0.0225013450216417
4,0.004,0.0266516606138704
393091,393.091,0.826695783450233
3,0.003,1
260907,260.907,0.91910624486754
21512,21.512,0.734726556547342
40188,40.188,0.730805924480783
292677,292.677,0.640680913056029
7,0.007,0.69515491456841
15,0.015,0.69515491456841
4,0.004,1
8,0.008,0.139893933497681
3,0.003,0.139893933497681
551298,551.298,0.634504221080328
5,0.005,0.973790756568824
33,0.033,0.0227409659788225
13,0.013,0.917664586868109
306731,306.731,0.00217054922259453
142502,142.502,0.00728429900328517
4,0.004,0.041164903836485
3,0.003,0.13022710475063
2825,2.825,0.638585857858343
2,0.002,0.682359931692793
54218,54.218,0.119208513436132
24,0.024,0.124293081777008
2,0.002,0.728674207346689
88512,88.512,0.877921565565638
21,0.021,0.858963430490735
19,0.019,0.92824870672913
1,0.001,0.99668576235156
527519,527.519,0.732439121755722
195720,195.72,0.862883661158178
4,0.004,1
10,0.01,1
22,0.022,1
8,0.008,1
36362,36.362,0.827437357587752
41,0.041,0.988378035428796
66494,66.494,0.0217019079514153
62984,62.984,0.0205801890938472
15967,15.967,0.291536415638303
562759,562.759,0.285279603102913
24,0.024,1
1,0.001,1
1,0.001,1
150588,150.588,0.898492768274144
720383,720.383,0.878910644775998
1449151,1449.151,0.091122375667264
10,0.01,0.110122535630289
17,0.017,1
219987,219.987,0.881574587652955
3,0.003,0.450976631427758
5,0.005,0.450976631427758
1044246,1044.246,0.70163970250322
46199,46.199,0.841580159221717
13,0.013,1
414027,414.027,0.773312732523323
228390,228.39,0.025290297103742
2,0.002,1
16,0.016,0.0554197447338978
585314,585.314,0.304322683012557
22,0.022,0.0589499338360077
818,0.818,0.00173387646497017
312533,312.533,0.00895023852310824
6,0.006,1
1321788,1321.788,0.674778942995125
6,0.006,1
21,0.021,1
19,0.019,1
168497,168.497,0.882873408027888
11,0.011,1
6,0.006,1
17,0.017,1
586851,586.851,0.855987647435829
561429,561.429,0.303993044500614
591913,591.913,0.0733311512739199
14,0.014,1
244741,244.741,0.42620812143326
2737702,2737.702,0.0202240760252137
3,0.003,1
190727,190.727,0.885988488183043
934606,934.606,0.391076489921553
330981,330.981,0.848256645328795
2539406,2539.406,0.0364078488580717
21,0.021,0.9952713627632
2786798,2786.798,0.82688501520936
2664090,2664.09,0.856445088992367
138387,138.387,0.00845688070717663
2062944,2062.944,0.0101022803301045
5635984,5635.984,3.10359048909961e-05
1578535,1578.535,0.00577210428209276
27,0.027,0.728111294639669
278946,278.946,0.65711723138476
21,0.021,1
14,0.014,1
178107,178.107,0.837303833498583
177765,177.765,0.893964041501878
3,0.003,1
19,0.019,1
634285,634.285,0.010425547734126
862731,862.731,0.0130497366457515
629604,629.604,0.788419603665515
266431,266.431,0.850217366169441
2,0.002,1
276404,276.404,0.928518267212856
1105397,1105.397,0.860612646383856
676700,676.7,0.528700346663376
14,0.014,1
325296,325.296,0.869868671192872
78170,78.17,0.870188240671525
354482,354.482,0.91547118569677
25828,25.828,0.89410096575294
127822,127.822,0.872296716960954
317626,317.626,0.888247029504113
401,0.401,0.887792644225975
792678,792.678,0.0376041366025539
15,0.015,0.0379021373343082
202351,202.351,0.888328972883908
730372,730.372,0.871406127112935
938839,938.839,0.916780988828894
324506,324.506,0.083496238439356
3266150,3266.15,0.0377461428100895
246202,246.202,0.533617772369061
14,0.014,0.942813866739931
346740,346.74,0.60043906716685
104398,104.398,0.583096597976672
781873,781.873,0.00646143572201304
2449748,2449.748,0.00485685431545519
83902,83.902,0.617399816347592
22,0.022,1
6206,6.206,0.859581455074501
27,0.027,0.87227054865806
349888,349.888,0.671314873080008
172717,172.717,0.689031624709202
1,0.001,1
984944,984.944,0.0318105218489128
194734,194.734,0.000101999553192313
178034,178.034,0.000335190210954431
11,0.011,0.969225375619997
21,0.021,1
417194,417.194,0.0111297668655881
11,0.011,0.00771883174717761
977843,977.843,0.874380583717364
1232739,1232.739,0.227386641548433
143370,143.37,0.718015944269455
431729,431.729,3.56180048323779e-05
2335720,2335.72,3.79563204252164e-05
1725512,1725.512,0.901550256865946
608831,608.831,0.897938106219267
2155080,2155.08,0.90720132301911
4928,4.928,0.922256882011315
258649,258.649,0.0497810690080094
1165904,1165.904,0.0515021586558064
4972598,4972.598,0.917299634388506
6701,6.701,0.886763534466492
46156,46.156,0.886748490321168
2826,2.826,0.903190559607553
22,0.022,1
2515,2.515,0.90547885632007
14,0.014,0.245874108722185
18001,18.001,0.216472640227544
4024527,4024.527,0.900568953282834
1427542,1427.542,0.52059776998581
2482724,2482.724,0.00747905621421775
278017,278.017,0.000264623663426946
708,0.708,0.0016756127575618
801879,801.879,0.767157066722518
210278,210.278,0.888877135992127
3,0.003,1
1020,1.02,0.86779640049913
25,0.025,0.865531904199782
10,0.01,1
16235,16.235,0.885494502051384
1430975,1430.975,0.168291202792195
3051494,3051.494,0.00587295696437358
20,0.02,1
773133,773.133,0.171731414267926
18,0.018,0.19013790281211
234953,234.953,0.430957966537825
67314,67.314,0.0723024052908523
812071,812.071,0.0719426753954506
693267,693.267,0.705613022587237
36706,36.706,0.287545604875458
45,0.045,0.237570949610904
330177,330.177,0.0557613094385102
930432,930.432,0.0632293694030365
894049,894.049,0.0538346334702049
52,0.052,0.812550004101246
575791,575.791,0.0147317782972551
1228485,1228.485,0.0625734455304486
4,0.004,0.417994201863204
862799,862.799,0.0232223662607675
727854,727.854,0.507307569033208
232683,232.683,0.113211815525644
312655,312.655,0.370791923545002
1437,1.437,0.324780833745838
375053,375.053,0.916449191001791
2330,2.33,0.425857422048963
963805,963.805,0.0894518768185288
39,0.039,1
120399,120.399,0.735486820805455
4,0.004,0.842256476582811
176902,176.902,0.872120455590354
1582549,1582.549,0.00960344790891361
1,0.001,1
1,0.001,1
2987577,2987.577,0.00701673852575005
789745,789.745,0.344754586035357
3943875,3943.875,0.064852304805165
47344,47.344,0.874007920838023
7,0.007,1
161411,161.411,0.890391392014248
1175395,1175.395,0.773110823572101
1,0.001,0.27637740896661
430725,430.725,0.235499279185385
35,0.035,0.92644274481527
899034,899.034,0.653692003835361
2342,2.342,0.779204308964611
207137,207.137,0.626208067403872
464646,464.646,0.0561536101502762
607420,607.42,0.490245849265009
1851067,1851.067,0.0120279884600804
2694219,2694.219,0.0362949996210273
302154,302.154,0.758015703324876
23,0.023,0.830992528662292
394666,394.666,8.51658480040427e-05
840927,840.927,0.000494179279818074
23898,23.898,0.190579257865736
13,0.013,1
386692,386.692,0.244496790316781
17,0.017,0.26381080106977
1010182,1010.182,0.005123896165684
59,0.059,0.42576249207315
509706,509.706,0.0649051489665051
24,0.024,0.629659043645717
4,0.004,0.629659043645717
726262,726.262,0.207569992680671
469476,469.476,0.154904052948676
132826,132.826,0.862326447636035
6941,6.941,0.855964223388138
8019,8.019,0.857348031997613
49,0.049,0.935573587917958
426310,426.31,0.908308832277912
7,0.007,1
1792958,1792.958,0.862870182948548
455546,455.546,0.924050074924841
43,0.043,0.819787947006501
191316,191.316,0.486438746384459
708834,708.834,0.919496614427732
15,0.015,0.0262574412618015
27005,27.005,0.250057311717133
19,0.019,0.269200855270433
62,0.062,0.0244112055500809
392390,392.39,0.875148106821286
112051,112.051,0.265737004271497
123536,123.536,0.242455761102828
69786,69.786,0.537907090572428
1,0.001,1
40204,40.204,0.101921586423332
26,0.026,0.0915063319203155
47253,47.253,0.703942896871946
64,0.064,0.298407847906971
337418,337.418,0.362285280433727
706871,706.871,0.564787122693791
130857,130.857,0.0350353259298441
9181,9.181,0.226677061957861
230957,230.957,0.801194419153123
23,0.023,1
16,0.016,1
7774,7.774,0.8840565887589
606366,606.366,0.219502244566894
4,0.004,0.859021462178788
670268,670.268,0.925110352994325
36,0.036,1
5544580,5544.58,0.420148582275798
1735341,1735.341,0.152597459452718
9,0.009,1
3343983,3343.983,0.00499072956211804
908329,908.329,0.0334179282446727
292719,292.719,0.0440356155504185
101284,101.284,0.0416880773138543
1281096,1281.096,0.647030047418467
2830,2.83,0.859199313361285
887785,887.785,0.901741141739641
794068,794.068,0.00211277572553423
2684619,2684.619,0.834532727958777
34,0.034,0.971865973975124
1005400,1005.4,0.891164906995914
613295,613.295,0.912296182985853
1436613,1436.613,0.100809755728789
588722,588.722,0.0781520874152577
942867,942.867,4.50688992878608e-06
628139,628.139,0.00681052928508504
8858,8.858,0.0084709352242286
5168421,5168.421,0.133785610973649
188030,188.03,0.0494376183182414
591512,591.512,0.0586511472900319
19510,19.51,0.924092595689363
232563,232.563,0.741891808507242
764,0.764,0.126097394449261
114925,114.925,0.037624333630904
564517,564.517,0.00648971611655123
1778580,1778.58,0.00971928844819284
1888627,1888.627,0.0049881223211602
1918399,1918.399,0.00178512620614249
891463,891.463,0.00371678025927263
2320438,2320.438,0.586930571804586
966330,966.33,0.203652882313256
364746,364.746,0.0542666115830848
23,0.023,0.0743476719581866
487687,487.687,0.149247631726244
615547,615.547,0.91400246942017
881058,881.058,0.0265979403646257
44,0.044,0.0506382959505606
23177,23.177,0.583963723692575
399374,399.374,0.158531740729459
546630,546.63,0.635978476837831
1146525,1146.525,0.201071888155327
28,0.028,0.988960793829543
780513,780.513,0.0327149832035415
1929423,1929.423,0.0100237863213356
294850,294.85,0.0724584458920302
28,0.028,1
719430,719.43,0.00336169121986576
43,0.043,1
1064562,1064.562,0.00455952111285953
2,0.002,1
1534993,1534.993,0.873825094586306
2353563,2353.563,0.462716345691971
77586,77.586,0.904475895248811
1,0.001,0.0979638770714021
254804,254.804,0.0562642215894681
3,0.003,1
40,0.04,0.983270095966783
3115342,3115.342,0.558112883000332
244956,244.956,0.121935625711505
15,0.015,1
2,0.002,0.0799866225379167
13,0.013,0.0799866225379167
4268316,4268.316,0.00130548888554698
5052471,5052.471,4.90088052023395e-05
2,0.002,0.0674297020319831
551144,551.144,0.139761325987943
2290591,2290.591,0.0742737031779856
5716,5.716,0.003002617243628
5,0.005,0.0289065196992199
45,0.045,0.027768529659971
460346,460.346,0.733156959804451
156948,156.948,0.0292813702332254
4400628,4400.628,0.343006592491361
614,0.614,0.00848573132355437
1661010,1661.01,0.0485079353135746
390,0.39,0.894444651035865
20376703,20376.703,0.288227670899557
77404,77.404,0.50171715259744
522923,522.923,0.85160562526712
5719753,5719.753,0.850142233553731
413,0.413,0.897514339438109
16587956,16587.956,0.758948334872877
5695210,5695.21,0.843419684169693
2028602,2028.602,0.861320306631701
4383479,4383.479,0.0334824239067465
650639,650.639,0.035503495059112
6566906,6566.906,0.836212126851418
3252159,3252.159,0.676068294148071
11628977,11628.977,0.640764024656507
867661,867.661,0.807173512809947
1781984,1781.984,1.27778560595746e-05
1229889,1229.889,9.24160080065003e-05
34647903,34647.903,0.0371578463260302
17785472,17785.472,0.0323425646698011
20432307,20432.307,0.0219299939298136
4011749,4011.749,0.00272465349728121
1154207,1154.207,0.000359580467234312
5,0.005,0.793589580797583
9877197,9877.197,0.0219684693533848
1048088,1048.088,0.899132606179673
1249919,1249.919,0.033386482783104
4470497,4470.497,0.00125894276200435
22133926,22133.926,7.85030121699192e-06
5763557,5763.557,0.512132296903389
33,0.033,1
1470066,1470.066,0.528306911010439
120806,120.806,0.202018245552597
288594,288.594,0.0209622206680109
1676758,1676.758,0.0139115717946794
3968447,3968.447,0.208683917521114
3330378,3330.378,0.611651797792181
1398006,1398.006,0.686874475684012
818095,818.095,0.912901590408082
875610,875.61,0.730442566928677
703087,703.087,0.167572529374415
352955,352.955,0.760933340964784
1790278,1790.278,0.0570716544944239
7,0.007,0.00597015581426269
4,0.004,0.00597015581426269
2873037,2873.037,0.302001418986294
450943,450.943,0.186123434666973
844151,844.151,0.232423332367924
849305,849.305,0.724748371312413
74,0.074,0.891116188499619
431019,431.019,0.296508590363329
400054,400.054,0.353896176949004
66420,66.42,0.763920620273337
1128005,1128.005,0.149721268841416
2144326,2144.326,0.0637146891783068
20,0.02,0.0878124556534336
3528546,3528.546,0.0137462708023731
2175196,2175.196,0.154513558943308
828957,828.957,0.250080656054501
25566,25.566,0.0482667362388811
1454,1.454,0.347639211410708
838552,838.552,0.00983945441331434
112971,112.971,0.0605624640242861
50205,50.205,0.259247301560213
12,0.012,0.0438321878415766
38,0.038,1
516618,516.618,0.0656507781891599
945349,945.349,0.0803898728251701
2134139,2134.139,0.0742084767514287
1372904,1372.904,0.507872817934514
70700,70.7,0.88898397535409
214474,214.474,0.864061967466897
295807,295.807,0.792429305150783
1048195,1048.195,0.80539604036646
4137790,4137.79,0.0232183914741589
2673009,2673.009,0.903212467759851
1680219,1680.219,0.256362702325761
3,0.003,1
6,0.006,1
800295,800.295,0.940010942217862
3,0.003,1
512354,512.354,0.401834475135888
220056,220.056,0.905427865155045
101,0.101,0.574185695289024
4723878,4723.878,0.111576938319003
344449,344.449,0.206560279500077
256502,256.502,0.383670851893651
4826754,4826.754,0.00348926868111622
40,0.04,1
2775824,2775.824,0.00515571284891176
3264607,3264.607,0.00314807309093248
277818,277.818,0.909434471089419
100,0.1,0.95490023351601
1952621,1952.621,0.911345173700414
1333386,1333.386,0.887000053606122
107713,107.713,0.00653733103178025
17329,17.329,0.0170242361021231
983,0.983,8.76963452228654e-06
3121066,3121.066,0.00684751537867379
2616859,2616.859,0.892844352548303
1321033,1321.033,0.00196504364634801
1,0.001,1
35,0.035,1
498553,498.553,0.00446485030967638
31,0.031,0.240175760017678
103010,103.01,0.221445457495441
265725,265.725,0.882361028808417
181964,181.964,0.804574720295277
3644400,3644.4,0.0504196592198026
1157905,1157.905,0.741792885062731
1,0.001,1
324926,324.926,0.171026942208115
639267,639.267,0.918533966315631
475181,475.181,0.861095269583621
3115696,3115.696,0.0200374752611954
2701262,2701.262,0.00611494783833736
52,0.052,0.0443169312447073
17,0.017,0.893316244071318
103428,103.428,0.923110522187469
32,0.032,0.0352246038166431
1537445,1537.445,0.0327192947390917
299181,299.181,0.0380286469827435
1,0.001,1
1,0.001,1
2255385,2255.385,0.0266471927937362
4,0.004,1
8752624,8752.624,0.020537764662242
1592414,1592.414,0.320975064453311
226125,226.125,0.910053726804967
1139299,1139.299,0.849217903438263
333254,333.254,0.851016426511416
20835,20.835,0.918645346329833
841109,841.109,0.908735367387681
419064,419.064,0.62171124301763
16,0.016,0.999999999999999
314003,314.003,0.840442106812236
4029786,4029.786,0.115720358414331
2029266,2029.266,0.416253384334838
981845,981.845,0.492542717916767
15,0.015,0.76642942508788
121553,121.553,0.753757688052543
500077,500.077,0.017586565779938
1423109,1423.109,0.0728960969654802
402259,402.259,0.909596455973883
346394,346.394,0.937405630040002
1906277,1906.277,0.562073790444259
309537,309.537,0.904538935486273
544376,544.376,0.897151415888086
181717,181.717,0.0966903806995891
987998,987.998,0.00570734568500293
470,0.47,0.0538641862504376
25,0.025,1
49440,49.44,0.72604571066274
1121646,1121.646,0.0903392705755657
2831,2.831,0.000443128832844072
4,0.004,1
11,0.011,1
19,0.019,1
358925,358.925,0.00274164010143573
9,0.009,0.295574998588837
28,0.028,0.0410167451303893
16,0.016,0.0410167451303893
3,0.003,1
1505752,1505.752,0.00721301091800891
631056,631.056,0.42441413468887
8295,8.295,0.0983615036813854
189447,189.447,0.0845263919773141
655161,655.161,0.891983130115763
372,0.372,0.917910462502333
234239,234.239,0.868892123467593
14,0.014,1
1171634,1171.634,0.722198426510512
1145484,1145.484,0.89958599559545
860713,860.713,0.482775802208002
850817,850.817,4.59640420239648e-08
318268,318.268,0.940001119922255
552723,552.723,0.276820193323829
1,0.001,1
347672,347.672,0.406876484942097
744223,744.223,0.00638728503064445
832409,832.409,0.006275678903599
4408,4.408,0.0553438972139917
752157,752.157,0.283179177382973
742114,742.114,0.392953561752771
4,0.004,1
2,0.002,1
3,0.003,1
7,0.007,1
1,0.001,1
1,0.001,0.981656443468777
4511,4.511,0.390609819399425
128446,128.446,0.275378883832974
1251052,1251.052,0.0444142648812584
2071520,2071.52,0.802935725880017
8,0.008,0.0253283882851462
1,0.001,1
292150,292.15,0.280264870229928
33,0.033,1
17,0.017,1
62111,62.111,0.437794497168928
164328,164.328,0.0282555293299725
61792,61.792,0.292229966850262
561288,561.288,0.90899675013712
23765,23.765,0.0940533146548237
324309,324.309,0.25577305189358
231014,231.014,0.0917822320011659
14096,14.096,0.892083458861657
1176077,1176.077,0.0295259262889384
186411,186.411,0.916470666610371
20,0.02,1
2,0.002,1
160031,160.031,0.919830882555968
29,0.029,1
1,0.001,1
186149,186.149,0.00184053150718418
119119,119.119,0.000989007256138833
673514,673.514,0.670158333603965
1180621,1180.621,0.134507095220315
609967,609.967,0.023247296283786
702462,702.462,0.0123175158636932
423461,423.461,0.238674556150507
43028,43.028,0.23825017232971
427914,427.914,0.041830739572945
1956992,1956.992,0.0247796922152882
646808,646.808,0.01357479274318
2595838,2595.838,0.0164761066310839
2388793,2388.793,0.0111354363102146
22,0.022,1
325089,325.089,0.0112722943860645
1,0.001,0.995913534157217
4547,4.547,0.546128741407743
16251,16.251,0.0347193538213097
2688126,2688.126,0.646524079105465
1,0.001,1
15606,15.606,0.422673439486382
31,0.031,0.0626543974084482
1,0.001,1
3,0.003,1
6,0.006,1
698353,698.353,0.0271451094092547
12,0.012,0.373208265844896
530486,530.486,0.362096326314
3,0.003,1
2351458,2351.458,0.914482579832609
1056323,1056.323,0.0191909662763854
5,0.005,0.0207767531016958
1282530,1282.53,0.574413258553692
102349,102.349,0.908602001997292
814111,814.111,0.879589632443339
103,0.103,0.869794976941027
6294747,6294.747,0.443281840535856
1390625,1390.625,0.0326411021118487
2950694,2950.694,0.153825606994783
41823,41.823,0.0648057813301445
714456,714.456,0.740576797992656
1386328,1386.328,0.0912081321321101
961447,961.447,0.363530052421051
494034,494.034,0.655040162064053
12858,12.858,0.0053855986648613
892774,892.774,0.189166489158828
315924,315.924,0.883827092108291
466843,466.843,0.77194013823914
858535,858.535,0.902391947434486
693993,693.993,0.00208034169060756
683472,683.472,0.000440960960019145
6940,6.94,0.844842982370636
269422,269.422,0.897331787660197
1791540,1791.54,0.847448441537858
691,0.691,0.849279836196182
1,0.001,1
822863,822.863,0.848920566190661
2178888,2178.888,0.657801268465966
10,0.01,0.588434777057849
10,0.01,0.588434777057849
9812,9.812,0.206051890216796
53,0.053,0.00718737946832802
372768,372.768,0.843577649503031
95490,95.49,0.00867336148670112
192443,192.443,0.321054747292387
187607,187.607,0.0592239663095339
6027693,6027.693,0.351373976593219
973,0.973,0.789249769457758
594119,594.119,0.65188846296554
507461,507.461,0.156044814836534
21,0.021,1
1267796,1267.796,0.550210805347405
21762,21.762,0.414713326762883
317006,317.006,0.607936418843264
180993,180.993,0.944362872021513
369,0.369,0.23439331539671
2,0.002,0.0140938973037663
265358,265.358,0.0829800663607018
21685,21.685,0.0270609951562293
7,0.007,0.0313921030307108
240655,240.655,0.643978416398258
358212,358.212,0.310687869496759
231836,231.836,0.200596262757424
2023175,2023.175,0.0324243946077829
1,0.001,1
728873,728.873,0.960705758621728
1061375,1061.375,0.110394930175278
3,0.003,0.123683591222829
66,0.066,0.113988457738597
212555,212.555,0.626262811753565
1434664,1434.664,0.141777315819648
314857,314.857,0.878052210416436
5,0.005,1
81121,81.121,0.142997185383164
14,0.014,0.363484058965327
524827,524.827,0.011796682990198
362928,362.928,0.00163594288693231
16,0.016,0.394958931780617
15,0.015,0.387445984052011
28565,28.565,0.000892051634868093
59809,59.809,0.601458694077552
402914,402.914,0.880053844759302
2,0.002,1
14,0.014,1
1,0.001,1
593562,593.562,0.856750761834494
665509,665.509,0.311483498220427
8498,8.498,0.67976807284693
218585,218.585,0.415575851584021
27,0.027,0.0257224079293086
260,0.26,0.917634201981714
30047,30.047,0.926230745238172
18,0.018,1
7,0.007,0.0113837430411082
1,0.001,1
1,0.001,1
1,0.001,1
238017,238.017,0.0131004700148598
2104551,2104.551,0.440313641679698
167,0.167,0.941075280924228
34597,34.597,0.919227237352053
17,0.017,0.897244435063406
36218,36.218,0.895751781172352
498220,498.22,0.256696260372574
839333,839.333,0.220873293423832
100957,100.957,0.925740787605315
17852,17.852,0.304685292490383
219589,219.589,0.307422575625671
180671,180.671,0.00647450881965837
26,0.026,1
1836586,1836.586,0.000382333479781138
2,0.002,1
42,0.042,1
52632,52.632,8.83736639594322e-05
5673,5.673,0.420935309796961
853041,853.041,0.898923058901241
177652,177.652,0.00809061308367122
2189565,2189.565,0.940010059369796
2,0.002,0.0186889187548287
1873642,1873.642,0.0171732120129327
67488,67.488,0.631321725898886
138966,138.966,0.905019189394808
11,0.011,1
498382,498.382,0.851283766515513
126356,126.356,0.635920451058246
42,0.042,0.658264917950728
393923,393.923,0.0291398115461012
278991,278.991,0.689356737354688
52,0.052,0.948644639913802
687202,687.202,0.204605150821955
52,0.052,0.929319232890623
2773,2.773,0.907262691117712
1326911,1326.911,0.0172781166254806
70030,70.03,0.918559106360168
33,0.033,1
11,0.011,1
65706,65.706,0.00666140154444722
7,0.007,1
35,0.035,1
5931,5.931,0.912835011750619
228102,228.102,0.202723262325943
401,0.401,0.346451678954804
278064,278.064,0.850073991607585
3,0.003,0.966204054511666
2,0.002,0.966204054511666
1,0.001,1
21275,21.275,0.406377988182828
74515,74.515,0.875962710974321
37,0.037,0.680089731609502
1108869,1108.869,0.0304881458953111
51039,51.039,0.443211671056071
553707,553.707,0.447017278792603
1950027,1950.027,0.848692430944661
167608,167.608,0.867946237414811
624684,624.684,0.622842375499289
36,0.036,0.934051363044118
9734,9.734,0.937390909136958
